id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
19,CH,3,centro_datos,mundo,Columbia,US,https://www.columbia.edu,true,,Columbia University in the City of New York,en,1,1,15,6,9,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN _ga_09H1KYXPLX _ga _gid _gat_gtag_UA_18290390_1,,1,0,0,,0,0,4,52,1656,4458,31.4,2,6,44,51,0,0,1,ninguno,1,80,15,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T10:57:16.154Z
20,CH,3,centro_datos,mundo,Toronto,CA,https://www.utoronto.ca,true,,University of Toronto,en,1,1,3,3,3,_gcl_au _ga _ga_0X74MN6XS3,,0,0,0,,0,0,1,19,596,1621,31.88,0,0,19,19,0,0,0,AA,3,11,12,Google Ads Google Tag Manager Microsoft Clarity Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T10:57:25.852Z
21,CH,3,centro_datos,mundo,UCLA,US,https://www.ucla.edu,true,,A World Leader in Education and Research Excellence | UCLA,en,1,1,7,2,5,__Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,1,48,1052,2658,45.63,0,0,48,48,0,0,0,AA,3,13,17,Meta Google Tag Manager Google Ads,,Apache/2.4.68 (Amazon Linux),CloudFront,,2026-08-16T10:57:36.806Z
22,CH,3,centro_datos,mundo,NUS,SG,https://nus.edu.sg,true,,NUS - National University of Singapore,,1,1,5,0,0,,,1,0,0,,0,0,7,60,808,1763,74.26,24,21,15,36,23,1,0,ninguno,2,13,7,Google Tag Manager,,,,,2026-08-16T10:57:50.954Z
23,CH,3,centro_datos,mundo,U Tokyo,JP,https://www.u-tokyo.ac.jp/en/,true,,The University of Tokyo,en,1,1,0,0,0,,,0,0,0,,0,0,8,28,1003,2346,27.92,11,6,11,15,3,0,10,ninguno,3,22,4,Google Tag Manager,,Apache,,,2026-08-16T10:58:06.939Z
24,CH,3,centro_datos,mundo,TUM,DE,https://www.tum.de/en/,true,,Technical University of Munich: The Entrepreneurial University - TUM,en-US,1,1,0,0,0,,,0,0,0,,0,0,1,23,4348,12384,5.29,0,0,23,23,0,0,0,AA,5,14,2,,,Apache/2,,generator: TYPO3 CMS TYPO3,2026-08-16T10:58:17.579Z
25,CH,3,centro_datos,mundo,Melbourne,AU,https://www.unimelb.edu.au,true,,The University of Melbourne - Australia's #1 Ranked University,en,1,1,30,13,13,utag_main__ss utag_main__st utag_main_ses_id s_nr30 s_tslv s_inv s_ips s_tp s_ppv utag_main_v_id _ga _ga_J6RRCK6F9V AMCV_0BFB1E5866E1D2E70A495C3B%40AdobeOrg,,1,0,0,,0,0,1,1,116,301,8.62,1,0,0,1,0,0,0,ninguno,4,8,17,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,,2026-08-16T10:58:27.049Z
26,CH,3,centro_datos,mundo,Edinburgh,GB,https://www.ed.ac.uk,true,,The University of Edinburgh,en,1,1,0,0,0,,,0,0,0,,0,0,2,37,621,1398,59.58,1,0,36,37,0,0,0,ninguno,3,27,3,Google Tag Manager,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T10:58:43.943Z
27,CH,3,centro_datos,mundo,EPFL,CH,https://www.epfl.ch/en/,true,,EPFL,en-GB,1,1,2,2,2,_ga_N6BF9H5G73 _ga,,1,0,0,,0,0,3,101,1968,3078,51.32,1,85,15,100,1,0,0,ninguno,4,15,8,Google Tag Manager Google Analytics,,cloudflare,Cloudflare,generator: WordPress 6.9.7 WordPress,2026-08-16T10:58:54.770Z
28,CH,3,centro_datos,mundo,Michigan,US,https://umich.edu,true,,University of Michigan,en,1,1,2,0,0,,,0,1,0,,0,0,2,13,556,1349,23.38,0,5,8,8,5,0,0,A,3,19,2,Google Tag Manager,,cloudflare,Cloudflare,,2026-08-16T10:59:02.943Z
29,CH,3,centro_datos,mundo,Northwestern,US,https://www.northwestern.edu,true,,Northwestern University,en,1,1,8,0,0,,CookieYes,0,0,0,,0,0,0,0,999,1982,0,0,0,0,0,0,0,0,AAA,2,6,7,Google Tag Manager,,Apache,,,2026-08-16T10:59:14.943Z
30,CH,3,centro_datos,mundo,Fudan,CN,https://www.fudan.edu.cn/en/,true,,Fudan University,,1,1,0,0,0,,,0,0,0,,0,0,6,44,593,1208,74.2,18,3,23,40,3,1,0,ninguno,3,27,3,Baidu,,******,,,2026-08-16T10:59:29.534Z
31,CH,3,centro_datos,mundo,PSL,FR,https://www.psl.eu/en,true,,PSL University | PSL,en,1,1,1,0,0,,,1,0,0,,0,0,4,24,1615,4107,14.86,7,12,5,16,8,0,0,ninguno,4,47,4,,,Apache/2.4.67 (Debian) OpenSSL/3.5.5,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T10:59:45.202Z
32,CH,3,centro_datos,mundo,HKU,HK,https://www.hku.hk,true,,The University of Hong Kong (HKU),en,1,1,8,7,7,__utma __utmc __utmz __utmt __utmb _ga_ZHLLDTLTMG _ga,,0,0,0,,0,0,8,27,2483,3915,10.87,13,14,0,15,1,0,11,ninguno,4,32,8,Google Analytics Google Tag Manager Hotjar Meta Google Ads,,Apache,,,2026-08-16T11:00:03.187Z
33,CH,3,centro_datos,mundo,Zhejiang,CN,https://www.zju.edu.cn/english/,true,,Zhejiang University (ZJU),en,1,1,1,0,0,,,0,0,0,,0,0,3,14,717,1355,19.53,13,1,0,2,12,0,0,ninguno,3,67,0,,,Tengine,,,2026-08-16T11:00:25.717Z
34,CH,3,centro_datos,mundo,NYU,US,https://www.nyu.edu,true,,Human Verification,en,1,1,1,0,0,,,0,0,0,,0,0,1,1,51,94,19.61,0,0,1,1,0,0,0,AA,1,18,4,,,CloudFront,CloudFront,,2026-08-16T11:00:35.033Z
35,CH,3,centro_datos,mundo,SJTU,CN,https://www.sjtu.edu.cn,true,,上海交通大学中文主页门户网站,zh-Hans,1,1,0,0,0,,,0,0,0,,0,0,5,48,1823,4335,26.33,5,5,38,47,0,0,1,ninguno,2,20,1,,,nginx,,,2026-08-16T11:01:02.136Z
36,CH,3,centro_datos,mundo,KCL,GB,https://www.kcl.ac.uk,true,,King's College London,en-GB,1,1,1,0,0,,OneTrust,1,0,0,,0,0,2,41,732,2050,56.01,1,0,40,40,0,0,1,ninguno,3,37,6,Google Tag Manager X/Twitter Google Ads,,,,generator: Contensis CMS Version 17.1,2026-08-16T11:01:11.752Z
37,CH,3,centro_datos,mundo,UCSD,US,https://www.ucsd.edu,false,Error: page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.ucsd.edu/,,,0,1,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:01:57.551Z
38,CH,3,centro_datos,mundo,LMU,DE,https://www.lmu.de,true,,Startseite - LMU München,de,1,1,0,0,0,,,0,0,0,,0,0,1,9,481,1254,18.71,0,0,9,9,0,0,0,AA,4,47,2,,,Apache,,,2026-08-16T11:02:09.114Z
39,CH,3,centro_datos,mundo,Duke,US,https://www.duke.edu,true,,"Duke University - Fueled by creativity, informed by scholarship",en-US,1,1,14,9,12,YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-YNID __Secure-ROLLOUT_TOKEN _ga _ga_EFHNRXCSHV __utma __utmc __utmz __utmt_UA-3896341-5 __utmb,,1,0,0,,0,0,1,7,1148,2398,6.1,0,0,7,7,0,0,0,AA,3,71,20,Google Ads Google Analytics Google Tag Manager Microsoft Clarity,,Apache,,WordPress,2026-08-16T11:02:25.936Z
40,CH,3,centro_datos,mundo,Manchester,GB,https://www.manchester.ac.uk,true,,The University of Manchester,en,1,1,8,3,6,_gcl_au bcookie li_gc lidc _ga_1ET7C6PX1B _ga,OneTrust,0,0,0,,0,1,0,0,915,2090,0,0,0,0,0,0,0,0,AAA,1,27,30,Google Ads Google Tag Manager Google Analytics Meta Hotjar Siteimprove X/Twitter Microsoft Clarity Microsoft Ads/UET,,Apache,CloudFront,,2026-08-16T11:02:36.357Z
41,CH,3,centro_datos,mundo,UBC,CA,https://www.ubc.ca,true,,The University of British Columbia,en-ca,1,1,8,4,7,_gcl_au _ga_Q74JQJCYJK _ga _scid _scid_r IDE sc_at,,0,0,0,,0,0,2,18,404,973,44.55,0,5,13,13,5,0,0,A,4,8,15,Google Tag Manager Google Analytics,,Apache/2.4.59 (),CloudFront,,2026-08-16T11:02:46.928Z
42,CH,3,centro_datos,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,21,9,9,s_ecid AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg _gcl_au _ga_KXYY9PEVLH _ga s_ips s_tp s_ppv test_cookie,,0,0,0,,0,0,3,15,1064,3298,14.1,1,1,13,14,1,0,0,ninguno,2,5,28,Google Tag Manager Hotjar Google Analytics Meta,,Apache,CloudFront,,2026-08-16T11:02:58.239Z
43,CH,3,centro_datos,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,0,,Tarteaucitron,1,0,0,,0,0,2,8,1242,3305,6.44,1,0,7,7,0,0,1,ninguno,3,39,2,,,,,Drupal,2026-08-16T11:03:11.356Z
44,CH,3,centro_datos,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,2,_ga_P51JW1MC7Y _ga,,0,0,0,,0,0,2,5,801,2159,6.24,0,5,0,1,4,0,0,A,3,20,6,Google Tag Manager Google Analytics Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T11:03:21.964Z
45,CH,3,centro_datos,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,2,_ga_TWFEJJKL35 _ga,OneTrust,0,0,0,,0,0,1,9,759,1682,11.86,0,0,9,9,0,0,0,AA,4,43,11,Google Tag Manager Google Analytics Google Ads,,nginx/1.22.1,,generator: WordPress 6.8.6 WordPress,2026-08-16T11:03:39.030Z
46,CH,3,centro_datos,mundo,UT Austin,US,https://www.utexas.edu,true,,403 Forbidden,,0,1,0,0,0,,,0,0,0,,0,0,1,1,10,28,100,1,0,0,0,0,1,0,ninguno,0,0,0,,,Varnish,Fastly/Varnish,,2026-08-16T11:03:46.045Z
47,CH,3,centro_datos,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,2,1,1,_gcl_au,,0,0,0,,0,0,3,11,597,1270,18.43,1,7,3,3,7,0,1,ninguno,3,51,26,Google Ads Google Tag Manager Microsoft Clarity Google Analytics LinkedIn Siteimprove Meta,,Apache,,generator: WordPress 6.9.6 WordPress,2026-08-16T11:04:00.390Z
48,CH,3,centro_datos,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,1,1,1,_gcl_au,,1,0,0,,0,0,4,15,2058,4253,7.29,5,3,7,8,7,0,0,ninguno,2,14,16,Google Ads Google Tag Manager TikTok Meta LinkedIn,,cloudflare,Cloudflare,,2026-08-16T11:04:11.515Z
49,CH,3,centro_datos,mundo,McGill,CA,https://www.mcgill.ca,true,,McGill University,,1,1,1,0,0,,,1,0,0,,0,0,3,7,479,1034,14.61,6,0,1,6,0,1,0,ninguno,1,3,0,,,,Azure,generator: Drupal 7 (http://drupal.org) Drupal,2026-08-16T11:04:21.416Z
50,CH,3,centro_datos,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,9,8,8,__utma __utmc __utmz __utmt __utmb _ga _ga_3VWFFZCDJ6 _fbp,,0,0,0,,0,0,6,41,674,1379,60.83,5,6,30,32,7,0,2,ninguno,4,10,12,Meta Google Ads Microsoft Clarity Google Tag Manager Google Analytics,,nginx,CloudFront,,2026-08-16T11:04:34.528Z
51,CH,3,centro_datos,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,5,3,3,_gcl_au _ga _ga_1XQYSMEBVE,OneTrust,0,0,0,,0,0,1,1,804,1941,1.24,1,0,0,0,1,0,0,ninguno,5,137,20,Google Ads Google Tag Manager Microsoft Clarity Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T11:04:51.936Z
52,CH,3,centro_datos,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,0,0,0,,0,0,1,44,591,788,74.45,0,0,44,44,0,0,0,AA,2,15,6,Google Tag Manager Google Analytics,,AmazonS3,CloudFront,,2026-08-16T11:05:01.294Z
53,CH,3,centro_datos,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,5,3,3,Hm_lvt_1c599d6edf63923fd73ae82fd7293a24 Hm_lpvt_1c599d6edf63923fd73ae82fd7293a24 HMACCOUNT,,0,0,0,,0,0,5,12,238,640,50.42,11,1,0,3,7,1,1,ninguno,2,33,1,,,nginx,,,2026-08-16T11:05:13.282Z
54,CH,3,centro_datos,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,0,0,,0,0,3,25,1166,2419,21.44,5,0,20,20,4,0,1,ninguno,5,24,15,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Site Kit by Google 1.185.0 WordPress,2026-08-16T11:05:29.051Z
55,CH,3,centro_datos,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,9,3,6,utag_main __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,1,0,0,,0,0,2,18,2161,6413,8.33,0,1,17,18,0,0,0,A,3,32,9,Google Tag Manager,,cloudflare,Cloudflare,,2026-08-16T11:05:39.812Z
56,CH,3,centro_datos,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,2,2,2,_ga_PVQ4G3Z4TR _ga,,0,0,0,,0,0,3,22,901,2433,24.42,0,14,8,22,0,0,0,A,3,35,1,Google Tag Manager,,,,,2026-08-16T11:05:49.612Z
57,CH,3,centro_datos,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,0,,,0,0,0,,0,0,2,68,1330,1581,51.13,1,0,67,67,0,0,1,ninguno,2,20,2,,,nginx,Fastly/Varnish,Drupal,2026-08-16T11:05:59.210Z
58,CH,3,centro_datos,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,0,0,0,,,0,0,0,,0,0,6,20,1555,4158,12.86,14,6,0,13,5,0,2,ninguno,4,128,3,Google Tag Manager,,nginx,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T11:06:12.159Z
59,CH,3,centro_datos,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,2,0,0,,,0,0,0,,0,0,5,7,633,1168,11.06,4,2,1,2,2,0,3,ninguno,2,25,4,Google Tag Manager Google Analytics,,,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T11:06:24.381Z
60,CH,3,centro_datos,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,Delft University of Technology | TU Delft | Challenge. Change. Impact!,en,1,1,1,0,0,,Cookiebot,0,0,0,,0,0,2,22,1107,2616,19.87,0,22,0,17,5,0,0,A,2,34,8,Siteimprove,,,CloudFront,generator: TYPO3 CMS TYPO3,2026-08-16T11:06:34.339Z
61,CH,3,centro_datos,mundo,ANU,AU,https://www.anu.edu.au/,true,,The Australian National University,en,1,1,3,2,2,_ga_E1GV4NJHV2 _ga,OneTrust,0,0,0,,0,0,1,1,967,1228,1.03,0,0,1,1,0,0,0,AA,4,52,15,Google Tag Manager Meta X/Twitter Google Ads Google Analytics,,nginx,,Drupal,2026-08-16T11:06:50.843Z
62,CH,3,centro_datos,mundo,KU Leuven,BE,https://www.kuleuven.be/english/,true,,KU Leuven,en,1,1,6,0,0,,OneTrust,1,1,0,,0,0,3,5,560,1257,8.93,1,3,1,5,0,0,0,ninguno,2,13,8,Google Tag Manager Google Ads Google Analytics,,Apache/2.4.62,,,2026-08-16T11:07:01.401Z
63,CH,3,centro_datos,mundo,Queensland,AU,https://www.uq.edu.au/,true,,The University of Queensland,en,1,1,5,4,4,_gcl_au _ga_QG0JXDMRML _ga IDE,,0,0,0,,0,0,2,13,1001,2359,12.99,1,0,12,13,0,0,0,ninguno,2,15,20,Google Tag Manager Microsoft Ads/UET Microsoft Clarity Hotjar Meta Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal SharePoint,2026-08-16T11:07:16.288Z
64,CH,3,centro_datos,ecuador,EPN,EC,https://www.epn.edu.ec,true,,,es,1,1,4,0,0,,,0,0,0,,0,0,3,4,1205,2698,3.32,2,2,0,2,2,0,0,ninguno,1,1,2,,,cloudflare,Cloudflare,generator: WordPress 7.0.2 WordPress,2026-08-16T11:07:27.033Z
65,CH,3,centro_datos,ecuador,ESPOL,EC,https://www.espol.edu.ec,true,,Escuela Superior Politécnica del Litoral,es,1,1,5,4,4,_ga_2QNGYSJLK4 _ga _gid _gat_gtag_UA_5343888_2,CookieYes,1,0,0,,0,0,4,78,3288,8987,23.72,2,69,7,65,11,0,2,ninguno,4,86,10,Google Tag Manager Google Analytics,,,,generator: Drupal 9 (https://www.drupal.org) Drupal,2026-08-16T11:07:48.881Z
66,CH,3,centro_datos,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,0,,CookieYes,1,0,0,,0,0,3,70,1573,3686,44.5,16,4,50,54,16,0,0,ninguno,4,20,2,,,Apache,,"generator: Elementor 4.2.2; settings: css_print_method-external, google_font-enabled, font_ WordPress",2026-08-16T11:08:09.752Z
67,CH,3,centro_datos,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,0,,,0,0,0,,0,0,7,32,1027,2363,31.16,14,9,9,21,8,0,3,ninguno,2,14,3,,,Microsoft-IIS/10.0,,Moodle SharePoint,2026-08-16T11:08:32.998Z
68,CH,3,centro_datos,ecuador,ESPE,EC,https://www.espe.edu.ec,true,,ESPE | Universidad de las Fuerzas Armadas | Sangolquí,es,1,1,80,7,7,__utma __utmc __utmz __utmt __utmb _ga_DNYB2YPXC9 _ga,,0,0,0,,0,0,4,20,916,2045,21.83,12,8,0,1,17,0,2,ninguno,2,19,11,Google Analytics Google Tag Manager Google Ads,,Apache,,generator: Site Kit by Google 1.180.0 WordPress SharePoint,2026-08-16T11:09:07.991Z
69,CH,3,centro_datos,ecuador,UCE,EC,https://www.uce.edu.ec,true,,home - Universidad Central del Ecuador,es,1,1,8,2,5,__Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,6,92,1100,2844,83.64,32,9,51,76,15,0,1,ninguno,5,39,10,Google Ads Google Analytics,,Apache,,Liferay,2026-08-16T11:09:20.680Z
