id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
11,GB,3,centro_datos,mundo,ETH Zurich,CH,https://ethz.ch,true,,ETH Zürich - Homepage | ETH Zürich,de,1,1,1,0,0,,OneTrust,1,1,0,,0,0,2,2,1643,3120,1.22,1,0,1,2,0,0,0,ninguno,1,5,3,Google Tag Manager,,,,,2026-08-16T12:47:04.146Z
12,GB,3,centro_datos,mundo,Yale,US,https://www.yale.edu,true,,Yale University,en,1,1,7,6,6,nmstat _ga_D491W728G4 _ga _ga _gid _gat_gtag_UA_991898_23,,0,0,0,,0,0,3,19,723,2018,26.28,5,0,14,17,0,0,2,ninguno,3,49,9,Google Tag Manager Siteimprove Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 7 (https://www.drupal.org) Drupal,2026-08-16T12:47:14.187Z
13,GB,3,centro_datos,mundo,UPenn,US,https://www.upenn.edu,true,,University of Pennsylvania,en,1,1,4,4,4,_ga _gid _gat_UA-78054-1 _ga_LL85393RFV,,0,0,0,,0,0,2,4,1099,2938,3.64,1,0,3,4,0,0,0,ninguno,4,40,6,Google Analytics Google Tag Manager,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T12:47:23.990Z
14,GB,3,centro_datos,mundo,UCL,GB,https://www.ucl.ac.uk,true,,Welcome to UCL | University College London,en,1,1,2,0,0,,,1,0,0,,0,0,0,0,1158,2997,0,0,0,0,0,0,0,0,AAA,3,302,3,YouTube,,cloudflare,Cloudflare,Drupal Moodle,2026-08-16T12:47:35.846Z
15,GB,3,centro_datos,mundo,Cornell,US,https://www.cornell.edu,true,,Cornell University,en,1,1,9,9,9,__utma __utmc __utmz __utmt __utmb _ga_PMZ19X3F8W _ga nmstat _ga_XJK3YSJ0LV,,0,0,0,,0,0,1,4,689,1815,5.81,0,0,4,4,0,0,0,AA,5,70,12,Google Tag Manager Google Analytics Siteimprove,,,Azure,,2026-08-16T12:47:49.175Z
16,GB,3,centro_datos,mundo,Tsinghua,CN,https://www.tsinghua.edu.cn/en/,true,,Tsinghua University,,1,1,1,0,0,,,0,0,0,,0,0,10,49,538,1178,91.08,39,6,4,11,32,1,5,ninguno,5,84,1,,,,,,2026-08-16T12:48:01.753Z
17,GB,3,centro_datos,mundo,Peking,CN,https://english.pku.edu.cn,true,,Peking University,,1,1,0,0,0,,,0,0,0,,0,0,5,19,715,1572,26.57,18,1,0,2,14,1,2,ninguno,3,19,2,Baidu,,nginx,,,2026-08-16T12:48:16.839Z
18,GB,3,centro_datos,mundo,Johns Hopkins,US,https://www.jhu.edu,true,,Johns Hopkins University,en,1,1,12,5,7,nmstat _twpid _ga_TSX9K66082 _ga _ga_8031WYVC9V personalization_id muc_ads,,0,0,0,,0,0,3,7,898,1986,7.8,5,0,2,3,4,0,0,ninguno,4,118,19,Google Ads Google Tag Manager Meta Siteimprove Google Analytics,,cloudflare,Cloudflare,WordPress Drupal,2026-08-16T12:48:28.248Z
19,GB,3,centro_datos,mundo,Columbia,US,https://www.columbia.edu,true,,Columbia University in the City of New York,en,1,1,15,6,9,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN _ga_09H1KYXPLX _ga _gid _gat_gtag_UA_18290390_1,,1,0,0,,0,0,4,52,1656,4458,31.4,2,6,44,51,0,0,1,ninguno,1,80,15,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T12:48:39.813Z
20,GB,3,centro_datos,mundo,Toronto,CA,https://www.utoronto.ca,true,,University of Toronto,en,1,1,4,4,4,_gcl_au _ga _ga_0X74MN6XS3 IDE,,0,0,0,,0,0,1,19,598,1623,31.77,0,0,19,19,0,0,0,AA,3,11,16,Google Tag Manager Microsoft Clarity Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T12:48:49.749Z
21,GB,3,centro_datos,mundo,UCLA,US,https://www.ucla.edu,true,,A World Leader in Education and Research Excellence | UCLA,en,1,1,9,4,7,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN _ga_6BMZK7EYHE _ga,,0,0,0,,0,0,1,64,1127,2747,56.79,0,0,64,64,0,0,0,AA,3,13,27,Google Ads Meta Google Tag Manager Google Analytics,,Apache/2.4.68 (Amazon Linux),CloudFront,,2026-08-16T12:49:17.027Z
22,GB,3,centro_datos,mundo,NUS,SG,https://nus.edu.sg,true,,NUS - National University of Singapore,,1,1,7,2,2,_ga_2T8KTSDET6 _ga,,1,0,0,,0,0,7,60,808,1763,74.26,24,21,15,36,23,1,0,ninguno,2,13,10,Google Tag Manager Google Analytics Google Ads,,,,,2026-08-16T12:49:32.118Z
23,GB,3,centro_datos,mundo,U Tokyo,JP,https://www.u-tokyo.ac.jp/en/,true,,The University of Tokyo,en,1,1,2,2,2,_ga_DWSZ09TFCH _ga,,0,0,0,,0,0,8,28,1003,2346,27.92,11,6,11,15,3,0,10,ninguno,3,22,7,Google Tag Manager Google Analytics Google Ads,,Apache,,,2026-08-16T12:49:48.126Z
24,GB,3,centro_datos,mundo,TUM,DE,https://www.tum.de/en/,true,,Technical University of Munich: The Entrepreneurial University - TUM,en-US,1,1,0,0,0,,,0,0,0,,0,0,1,23,4348,12384,5.29,0,0,23,23,0,0,0,AA,5,14,2,,,Apache/2,,generator: TYPO3 CMS TYPO3,2026-08-16T12:50:00.312Z
25,GB,3,centro_datos,mundo,Melbourne,AU,https://www.unimelb.edu.au,true,,The University of Melbourne - Australia's #1 Ranked University,en,1,1,31,14,14,utag_main__ss utag_main__st utag_main_ses_id s_nr30 s_tslv s_inv s_ips s_tp s_ppv utag_main_v_id _ga_YE8SEG9T0S AMCV_0BFB1E5866E1D2E70A495C3B%40AdobeOrg _ga _ga_L55G410M0Q,,1,0,0,,0,0,1,1,117,302,8.55,1,0,0,1,0,0,0,ninguno,4,9,19,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,,2026-08-16T12:50:10.713Z
26,GB,3,centro_datos,mundo,Edinburgh,GB,https://www.ed.ac.uk,true,,The University of Edinburgh,en,1,1,0,0,0,,,0,0,0,,0,0,2,37,621,1398,59.58,1,0,36,37,0,0,0,ninguno,3,27,3,Google Tag Manager,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T12:50:27.771Z
27,GB,3,centro_datos,mundo,EPFL,CH,https://www.epfl.ch/en/,true,,EPFL,en-GB,1,1,2,2,2,_ga_N6BF9H5G73 _ga,,1,0,0,,0,0,3,101,1968,3078,51.32,1,85,15,100,1,0,0,ninguno,4,15,8,Google Tag Manager Google Analytics,,cloudflare,Cloudflare,generator: WordPress 6.9.7 WordPress,2026-08-16T12:50:40.111Z
28,GB,3,centro_datos,mundo,Michigan,US,https://umich.edu,true,,University of Michigan,en,1,1,2,0,0,,,0,1,0,,0,0,2,13,555,1348,23.42,0,5,8,8,5,0,0,A,3,19,2,Google Tag Manager Google Analytics,,cloudflare,Cloudflare,,2026-08-16T12:50:49.246Z
29,GB,3,centro_datos,mundo,Northwestern,US,https://www.northwestern.edu,true,,Northwestern University,en,1,1,9,0,0,,CookieYes,1,0,0,,0,0,0,0,3581,6046,0,0,0,0,0,0,0,0,AAA,3,7,8,Google Tag Manager Google Analytics,,Apache,,,2026-08-16T12:51:01.419Z
30,GB,3,centro_datos,mundo,Fudan,CN,https://www.fudan.edu.cn/en/,true,,Fudan University,,1,1,5,3,3,Hm_lvt_829a28d038f7cea73ca2728904e244bc Hm_lpvt_829a28d038f7cea73ca2728904e244bc HMACCOUNT,,0,0,0,,0,0,6,44,593,1208,74.2,18,3,23,40,3,1,0,ninguno,3,27,3,,,******,,,2026-08-16T12:51:18.246Z
31,GB,3,centro_datos,mundo,PSL,FR,https://www.psl.eu/en,true,,PSL University | PSL,en,1,1,1,0,0,,,1,0,0,,0,0,4,24,1615,4107,14.86,7,12,5,16,8,0,0,ninguno,4,47,4,,,Apache/2.4.67 (Debian) OpenSSL/3.5.5,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T12:51:32.895Z
32,GB,3,centro_datos,mundo,HKU,HK,https://www.hku.hk,true,,The University of Hong Kong (HKU),en,1,1,11,10,10,__utma __utmc __utmz __utmt __utmb _ga_ZHLLDTLTMG _ga _fbp _hjSessionUser_1966860 _hjSession_1966860,,0,0,0,,0,0,8,27,2485,3918,10.87,13,14,0,15,1,0,11,ninguno,4,32,9,Google Analytics Meta Google Tag Manager Hotjar Google Ads,,Apache,,,2026-08-16T12:51:51.997Z
33,GB,3,centro_datos,mundo,Zhejiang,CN,https://www.zju.edu.cn/english/,true,,Zhejiang University (ZJU),en,1,1,1,0,0,,,0,0,0,,0,0,3,14,717,1355,19.53,13,1,0,2,12,0,0,ninguno,3,67,0,,,Tengine,,,2026-08-16T12:52:09.507Z
34,GB,3,centro_datos,mundo,NYU,US,https://www.nyu.edu,true,,New York University,en,1,1,0,0,0,,Osano,1,0,0,,0,0,1,2,787,2235,2.54,0,0,2,2,0,0,0,AA,3,43,5,Google Tag Manager Google Ads,,Apache,CloudFront,,2026-08-16T12:52:20.289Z
35,GB,3,centro_datos,mundo,SJTU,CN,https://www.sjtu.edu.cn,true,,上海交通大学中文主页门户网站,zh-Hans,1,1,0,0,0,,,0,0,0,,0,0,5,48,1823,4335,26.33,5,5,38,47,0,0,1,ninguno,2,20,1,,,nginx,,,2026-08-16T12:52:47.749Z
36,GB,3,centro_datos,mundo,KCL,GB,https://www.kcl.ac.uk,true,,King's College London,en-GB,1,1,2,0,0,,OneTrust,1,0,0,,0,0,2,41,738,2061,55.56,1,0,40,40,0,0,1,ninguno,3,37,7,Google Tag Manager X/Twitter Google Ads Google Analytics,,,,generator: Contensis CMS Version 17.1,2026-08-16T12:52:57.594Z
37,GB,3,centro_datos,mundo,UCSD,US,https://www.ucsd.edu,true,,University of California San Diego,en,1,1,12,6,9,_ga_ZBPHLZYTS4 _ga _gcl_au __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA _ttp,,0,0,0,,0,0,3,44,831,2015,52.95,2,7,35,35,7,0,2,ninguno,4,29,19,Google Tag Manager Hotjar Google Analytics,,Apache/2.4.62 (Red Hat Enterprise Linux),,,2026-08-16T12:53:12.563Z
38,GB,3,centro_datos,mundo,LMU,DE,https://www.lmu.de,true,,Startseite - LMU München,de,1,1,0,0,0,,,0,0,0,,0,0,1,9,481,1254,18.71,0,0,9,9,0,0,0,AA,4,47,2,,,Apache,,,2026-08-16T12:53:25.640Z
39,GB,3,centro_datos,mundo,Duke,US,https://www.duke.edu,true,,"Duke University - Fueled by creativity, informed by scholarship",en-US,1,1,14,9,12,YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-YNID __Secure-ROLLOUT_TOKEN _ga _ga_EFHNRXCSHV __utma __utmc __utmz __utmt_UA-3896341-5 __utmb,,1,0,0,,0,0,1,7,1150,2400,6.09,0,0,7,7,0,0,0,AA,3,71,22,Google Ads Google Analytics Microsoft Clarity Google Tag Manager,,Apache,,WordPress,2026-08-16T12:53:41.229Z
40,GB,3,centro_datos,mundo,Manchester,GB,https://www.manchester.ac.uk,true,,The University of Manchester,en,1,1,1,0,0,,OneTrust,1,0,0,,0,1,1,1,889,2043,1.12,1,0,0,0,0,0,1,ninguno,1,27,9,YouTube Google Ads,,Apache,CloudFront,,2026-08-16T12:53:52.305Z
41,GB,3,centro_datos,mundo,UBC,CA,https://www.ubc.ca,true,,The University of British Columbia,en-ca,1,1,8,4,7,_gcl_au _ga_Q74JQJCYJK _ga _scid _scid_r IDE sc_at,,0,0,0,,0,0,2,18,404,973,44.55,0,5,13,13,5,0,0,A,4,8,15,Google Tag Manager Google Analytics,,Apache/2.4.59 (),CloudFront,,2026-08-16T12:54:02.959Z
42,GB,3,centro_datos,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,22,11,14,s_ecid AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg _gcl_au _ga_KXYY9PEVLH s_ips _hjSessionUser_550296 _hjSession_550296 s_tp s_ppv __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,3,15,1068,3302,14.04,1,1,13,14,1,0,0,ninguno,2,5,21,Google Ads Google Tag Manager Hotjar Google Analytics,,Apache,CloudFront,,2026-08-16T12:54:15.079Z
43,GB,3,centro_datos,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,0,,Tarteaucitron,1,0,0,,0,0,2,8,1242,3305,6.44,1,0,7,7,0,0,1,ninguno,3,39,2,,,,,Drupal,2026-08-16T12:54:26.097Z
44,GB,3,centro_datos,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,2,_ga_P51JW1MC7Y _ga,,0,0,0,,0,0,2,5,801,2159,6.24,0,5,0,1,4,0,0,A,3,20,6,Google Tag Manager Google Analytics Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T12:54:38.352Z
45,GB,3,centro_datos,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,2,_ga_TWFEJJKL35 _ga,OneTrust,0,0,0,,0,0,1,9,759,1682,11.86,0,0,9,9,0,0,0,AA,4,43,11,Google Tag Manager Google Analytics Google Ads,,nginx/1.22.1,,generator: WordPress 6.8.6 WordPress,2026-08-16T12:54:54.666Z
46,GB,3,centro_datos,mundo,UT Austin,US,https://www.utexas.edu,true,,403 Forbidden,,0,1,0,0,0,,,0,0,0,,0,0,1,1,10,28,100,1,0,0,0,0,1,0,ninguno,0,0,0,,,Varnish,Fastly/Varnish,,2026-08-16T12:55:02.362Z
47,GB,3,centro_datos,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,6,5,5,_gcl_au _ga _ga_JLHM9WH4JV _ga_3T65WK0BM8 test_cookie,,0,0,0,,0,0,3,11,603,1276,18.24,1,7,3,3,7,0,1,ninguno,3,51,28,Google Tag Manager Microsoft Clarity LinkedIn Siteimprove Google Analytics Meta,,Apache,,generator: WordPress 6.9.6 WordPress,2026-08-16T12:55:17.181Z
48,GB,3,centro_datos,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,3,1,1,_gcl_au,,1,0,0,,0,0,4,15,2052,4247,7.31,5,3,7,8,7,0,0,ninguno,2,14,13,Google Tag Manager TikTok Google Ads Meta LinkedIn,,cloudflare,Cloudflare,,2026-08-16T12:55:28.890Z
49,GB,3,centro_datos,mundo,McGill,CA,https://www.mcgill.ca,true,,McGill University,,1,1,1,0,0,,,1,0,0,,0,0,3,7,479,1034,14.61,6,0,1,6,0,1,0,ninguno,1,3,0,,,,Azure,generator: Drupal 7 (http://drupal.org) Drupal,2026-08-16T12:55:40.802Z
50,GB,3,centro_datos,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,8,8,8,__utma __utmc __utmz __utmt __utmb _ga _ga_3VWFFZCDJ6 _fbp,,0,0,0,,0,0,6,44,639,1335,68.86,6,10,28,31,11,0,2,ninguno,2,8,13,Meta Microsoft Clarity Google Ads Google Tag Manager Google Analytics,,nginx,CloudFront,,2026-08-16T12:55:55.291Z
51,GB,3,centro_datos,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,5,3,3,_gcl_au _ga _ga_1XQYSMEBVE,OneTrust,0,0,0,,0,0,1,1,806,1943,1.24,1,0,0,0,1,0,0,ninguno,5,137,20,Google Tag Manager Microsoft Clarity Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T12:56:14.929Z
52,GB,3,centro_datos,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,1,0,0,,0,0,1,45,599,802,75.13,0,0,45,45,0,0,0,AA,2,18,6,Google Tag Manager Google Analytics,,AmazonS3,CloudFront,,2026-08-16T12:56:25.068Z
53,GB,3,centro_datos,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,5,3,3,Hm_lvt_1c599d6edf63923fd73ae82fd7293a24 Hm_lpvt_1c599d6edf63923fd73ae82fd7293a24 HMACCOUNT,,0,0,0,,0,0,5,12,238,640,50.42,11,1,0,3,7,1,1,ninguno,2,33,1,,,nginx,,,2026-08-16T12:56:38.103Z
54,GB,3,centro_datos,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,0,0,,0,0,3,25,1166,2419,21.44,5,0,20,20,4,0,1,ninguno,5,24,15,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Site Kit by Google 1.185.0 WordPress,2026-08-16T12:56:53.496Z
55,GB,3,centro_datos,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,10,3,6,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN utag_main,,1,0,0,,0,0,2,18,2163,6415,8.32,0,1,17,18,0,0,0,A,3,32,9,Google Tag Manager,,cloudflare,Cloudflare,,2026-08-16T12:57:05.014Z
56,GB,3,centro_datos,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,2,2,2,_ga_PVQ4G3Z4TR _ga,,0,0,0,,0,0,3,22,901,2433,24.42,0,14,8,22,0,0,0,A,3,35,1,Google Tag Manager,,,,,2026-08-16T12:57:15.739Z
57,GB,3,centro_datos,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,0,,,0,0,0,,0,0,2,68,1330,1581,51.13,1,0,67,67,0,0,1,ninguno,2,20,2,,,nginx,Fastly/Varnish,Drupal,2026-08-16T12:57:26.625Z
58,GB,3,centro_datos,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,4,4,4,_ga_472DPMG63L _ga _gid _gat_UA-126519042-1,,0,0,0,,0,0,6,18,1559,4163,11.55,14,4,0,11,5,0,2,ninguno,4,128,8,Google Analytics Google Tag Manager Google Ads,,nginx,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T12:57:43.031Z
59,GB,3,centro_datos,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,2,0,0,,,0,0,0,,0,0,5,7,633,1168,11.06,4,2,1,2,2,0,3,ninguno,2,25,4,Google Tag Manager Google Analytics,,,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T12:58:11.201Z
60,GB,3,centro_datos,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,Delft University of Technology | TU Delft | Challenge. Change. Impact!,en,1,1,1,0,0,,Cookiebot,1,0,0,,0,0,3,23,3728,7002,6.17,0,22,1,18,5,0,0,A,2,36,8,Siteimprove,,,CloudFront,generator: TYPO3 CMS TYPO3,2026-08-16T12:58:21.904Z
61,GB,3,centro_datos,mundo,ANU,AU,https://www.anu.edu.au/,true,,The Australian National University,en,1,1,4,2,3,_ga_E1GV4NJHV2 _ga _twpid,OneTrust,0,0,0,,0,0,1,1,969,1230,1.03,0,0,1,1,0,0,0,AA,4,52,19,Google Tag Manager Meta Google Ads Google Analytics,,nginx,,Drupal,2026-08-16T12:58:40.687Z
62,GB,3,centro_datos,mundo,KU Leuven,BE,https://www.kuleuven.be/english/,true,,KU Leuven,en,1,1,6,0,0,,OneTrust,1,1,0,,0,0,3,5,560,1257,8.93,1,3,1,5,0,0,0,ninguno,2,13,8,Google Tag Manager Google Ads Google Analytics,,Apache/2.4.62,,,2026-08-16T12:58:51.846Z
63,GB,3,centro_datos,mundo,Queensland,AU,https://www.uq.edu.au/,true,,The University of Queensland,en,1,1,9,4,7,_gcl_au test_cookie _ga_QG0JXDMRML _ga bcookie li_gc lidc,,0,0,0,,0,0,2,13,1004,2362,12.95,1,0,12,13,0,0,0,ninguno,2,15,22,Google Tag Manager Microsoft Ads/UET Microsoft Clarity Meta Hotjar Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal SharePoint,2026-08-16T12:59:06.105Z
64,GB,3,centro_datos,ecuador,EPN,EC,https://www.epn.edu.ec,true,,,es,1,1,5,0,0,,,0,0,0,,0,0,3,4,1205,2697,3.32,2,2,0,2,2,0,0,ninguno,1,1,2,,,cloudflare,Cloudflare,generator: WordPress 7.0.2 WordPress,2026-08-16T12:59:19.578Z
65,GB,3,centro_datos,ecuador,ESPOL,EC,https://www.espol.edu.ec,true,,Escuela Superior Politécnica del Litoral,es,1,1,5,4,4,_ga_2QNGYSJLK4 _ga _gid _gat_gtag_UA_5343888_2,CookieYes,1,0,0,,0,0,4,78,3288,8987,23.72,2,69,7,65,11,0,2,ninguno,4,86,10,Google Tag Manager Google Analytics,,,,generator: Drupal 9 (https://www.drupal.org) Drupal,2026-08-16T12:59:40.885Z
66,GB,3,centro_datos,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,0,,CookieYes,1,0,0,,0,0,3,70,1573,3686,44.5,16,4,50,54,16,0,0,ninguno,4,20,2,,,Apache,,"generator: Elementor 4.2.2; settings: css_print_method-external, google_font-enabled, font_ WordPress",2026-08-16T13:00:01.216Z
67,GB,3,centro_datos,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,0,,,0,0,0,,0,0,7,32,1027,2363,31.16,14,9,9,21,8,0,3,ninguno,2,14,3,,,Microsoft-IIS/10.0,,Moodle SharePoint,2026-08-16T13:00:22.759Z
